"work","type","celex","date"
"http://publications.europa.eu/resource/cellar/ab868e8e-ff83-41d9-a31f-ff08aa934ac0","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0894",2011-08-22
"http://publications.europa.eu/resource/cellar/5ceee297-3436-4f1f-998c-45f354372dce","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1381",2011-12-22
"http://publications.europa.eu/resource/cellar/e9a75280-1059-11e7-8a35-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0548",2017-03-23
"http://publications.europa.eu/resource/cellar/18b0a97b-7f57-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1231R(01)",2014-01-17
"http://publications.europa.eu/resource/cellar/acf5b5f8-1f53-11e7-84e2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0687",2017-03-30
"http://publications.europa.eu/resource/cellar/caa10346-43ff-11e6-9c64-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1094",2016-07-06
"http://publications.europa.eu/resource/cellar/fba405e2-f2c0-11e3-831f-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0630",2014-06-12
"http://publications.europa.eu/resource/cellar/3a334fa4-8641-4588-a476-12328fc5effb","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0640",2011-06-30
"http://publications.europa.eu/resource/cellar/1ffd1c43-7e59-11e7-b5c6-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1457",2017-08-10
"http://publications.europa.eu/resource/cellar/38a57e65-9c89-11e4-872e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0050",2015-01-14
"http://publications.europa.eu/resource/cellar/11dff92f-b373-11e5-8d3c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0002",2016-01-04
"http://publications.europa.eu/resource/cellar/3a69491e-b0cb-4cbe-baf7-fe33d87bf347","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0909",2011-09-08
"http://publications.europa.eu/resource/cellar/8539d73c-c312-45b8-bc70-32a010a8a79e","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0909R(02)",2011-11-30
"http://publications.europa.eu/resource/cellar/503df62d-ec7a-11e3-8cd4-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0602",2014-06-04
"http://publications.europa.eu/resource/cellar/4925d742-5551-45a7-a1f4-f1784341b626","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1120",2011-10-31
"http://publications.europa.eu/resource/cellar/650a0177-0b6b-11e7-8a35-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0472",2017-03-15
"http://publications.europa.eu/resource/cellar/71fdc747-7462-11e2-9294-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0117",2013-02-08
"http://publications.europa.eu/resource/cellar/90dde483-8651-11e2-89d6-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0192",2013-03-05
"http://publications.europa.eu/resource/cellar/196a24e1-0562-11e7-8a35-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0421",2017-03-09
"http://publications.europa.eu/resource/cellar/bbb78dbd-00ef-11e4-831f-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0724",2014-06-26
"http://publications.europa.eu/resource/cellar/4b973b82-25a6-4061-ad9c-98778203f728","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0644",2011-07-01
"http://publications.europa.eu/resource/cellar/c35685d4-123d-11e4-933d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0792",2014-07-22
"http://publications.europa.eu/resource/cellar/fcc1bac3-1708-11e5-a342-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0950",2015-06-19
"http://publications.europa.eu/resource/cellar/15c4abd2-0cb2-11e4-a7d0-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0763",2014-07-11
"http://publications.europa.eu/resource/cellar/917e74f4-0215-4f3e-bc9f-16033bf7934c","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0822",2011-08-16
"http://publications.europa.eu/resource/cellar/2163d888-8550-485e-87ce-4af0b0eea1aa","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0553",2011-06-07
"http://publications.europa.eu/resource/cellar/7cf21e04-9e94-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2065R(01)",2017-09-21
"http://publications.europa.eu/resource/cellar/66405232-3910-11e6-a825-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1007",2016-06-22
"http://publications.europa.eu/resource/cellar/d27bee5a-68a0-11e3-a7e4-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1367",2013-12-18
"http://publications.europa.eu/resource/cellar/1d1f11c6-326d-49ee-ba49-9c3f52ebcdc7","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0767",2011-08-02
"http://publications.europa.eu/resource/cellar/7a202fd2-7f20-11e7-b5c6-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0218R(01)",2017-08-12
"http://publications.europa.eu/resource/cellar/58729e48-068d-11e5-8817-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0841",2015-05-29
"http://publications.europa.eu/resource/cellar/380de8ce-088e-11e2-8e28-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0444R(01)",2012-09-27
"http://publications.europa.eu/resource/cellar/0e0a21e3-109b-48e7-bef9-2e25f575ab35","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0651",2011-07-05
"http://publications.europa.eu/resource/cellar/18a04982-c64a-47a2-a429-141525acf788","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0564",2011-06-14
"http://publications.europa.eu/resource/cellar/6fcc7323-9d00-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1578",2017-09-18
"http://publications.europa.eu/resource/cellar/7b77cb59-b47f-11e1-b84a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0491",2012-06-07
"http://publications.europa.eu/resource/cellar/f56412f3-47f3-11e6-9c64-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1122",2016-07-11
"http://publications.europa.eu/resource/cellar/65218d01-4505-11e7-aea8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0912",2017-05-29
"http://publications.europa.eu/resource/cellar/3bf2b426-95cb-11e6-a9e2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1823",2016-10-10
"http://publications.europa.eu/resource/cellar/3fc34560-5413-4db8-8123-021f46562919","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0435",2012-05-16
"http://publications.europa.eu/resource/cellar/95ade2b1-bafd-11e3-86f9-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1001R(01)",2014-04-03
"http://publications.europa.eu/resource/cellar/9c9d9f1b-f891-11e5-b713-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0090R(01)",2016-04-02
"http://publications.europa.eu/resource/cellar/c8631180-7653-4e1c-95df-07010cf3a3ec","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0607",2011-06-22
"http://publications.europa.eu/resource/cellar/809194a4-5e23-11e7-954d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1168",2017-06-26
"http://publications.europa.eu/resource/cellar/88f304c4-3269-11e4-8c3c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0935",2014-09-01
"http://publications.europa.eu/resource/cellar/95db39dc-4d33-11e3-ae03-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1145",2013-11-13
"http://publications.europa.eu/resource/cellar/27033e0f-cb0f-11e5-a4b5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1501R(01)",2016-02-04
"http://publications.europa.eu/resource/cellar/77f8e3fb-664e-4b02-a932-459752ab7fd2","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0027",2012-01-12
"http://publications.europa.eu/resource/cellar/8a31acc9-8e3c-11e3-a2e2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0101",2014-02-04
"http://publications.europa.eu/resource/cellar/8f3d2f04-86d6-47c6-9cc3-7089e68dc15a","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1308",2011-12-14
"http://publications.europa.eu/resource/cellar/bd4772d3-23ce-11e6-86d0-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0832",2016-05-26
"http://publications.europa.eu/resource/cellar/2709166f-ceca-11e4-8b38-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0460",2015-03-19
"http://publications.europa.eu/resource/cellar/db9c2220-2b9a-11e7-9412-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0739",2017-04-26
"http://publications.europa.eu/resource/cellar/2e2b4122-0562-11e7-8a35-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0424",2017-03-09
"http://publications.europa.eu/resource/cellar/cd208074-aa59-11e7-837e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1795",2017-10-05
"http://publications.europa.eu/resource/cellar/e6cd0e84-c09e-4a8d-9d92-71fc7841aefe","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0279",2012-03-28
"http://publications.europa.eu/resource/cellar/c561bd64-9390-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1527",2017-09-06
"http://publications.europa.eu/resource/cellar/abde62b9-9c49-11e2-ab01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0306",2013-04-02
"http://publications.europa.eu/resource/cellar/c6089775-0b6a-11e7-8a35-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0394R(01)",2017-03-18
"http://publications.europa.eu/resource/cellar/0c5c13b1-626b-4d56-a42f-04d077cf2703","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1275",2011-12-07
"http://publications.europa.eu/resource/cellar/ceac0f1a-4231-11e3-ae03-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1062",2013-10-30
"http://publications.europa.eu/resource/cellar/3b60d062-568f-11e4-a0cb-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1097",2014-10-17
"http://publications.europa.eu/resource/cellar/9492111c-b419-11e4-b5b2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0235",2015-02-13
"http://publications.europa.eu/resource/cellar/b7da3dd2-ab3c-4296-ad9b-f29f9248e0b3","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0752",2011-07-29
"http://publications.europa.eu/resource/cellar/8f8b6164-bcbb-11e4-bbe1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0293",2015-02-24
"http://publications.europa.eu/resource/cellar/c48ed379-a3c4-11e5-b528-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2345",2015-12-15
"http://publications.europa.eu/resource/cellar/f6d535a0-48b4-11e6-9c64-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0662R(01)",2016-07-13
"http://publications.europa.eu/resource/cellar/efe08ed1-0f36-11e5-8817-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0884",2015-06-08
"http://publications.europa.eu/resource/cellar/fa04e0c4-4be6-4b89-a448-121439116048","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0246",2012-03-20
"http://publications.europa.eu/resource/cellar/81e70ff6-5811-11e5-afbf-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0787R(01)",2015-09-11
"http://publications.europa.eu/resource/cellar/41204b3b-a2f9-11e5-b528-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2335",2015-12-14
"http://publications.europa.eu/resource/cellar/308ad796-74ca-11e6-b076-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0313R(01)",2016-09-07
"http://publications.europa.eu/resource/cellar/bea818f1-4d1b-11e3-ae03-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1140",2013-11-12
"http://publications.europa.eu/resource/cellar/11ce8b0a-5692-11e4-a0cb-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0815R(03)",2014-10-18
"http://publications.europa.eu/resource/cellar/6da3436f-b6c7-11e3-86f9-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1280R(01)",2014-03-28
"http://publications.europa.eu/resource/cellar/47545448-86cf-11e6-b076-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1738",2016-09-28
"http://publications.europa.eu/resource/cellar/7322ffad-4184-11e5-9f5a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0408R(01)",2015-08-13
"http://publications.europa.eu/resource/cellar/acdc144f-2775-4fe7-b500-407ba482b096","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32010R0400R(01)",2011-12-15
"http://publications.europa.eu/resource/cellar/17b51e34-5358-11e3-8945-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1190",2013-11-21
"http://publications.europa.eu/resource/cellar/512243bf-2d8f-11e3-8d1c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0956",2013-10-04
"http://publications.europa.eu/resource/cellar/9e41b237-ca1f-11e4-ab4d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1114R(01)",2015-03-14
"http://publications.europa.eu/resource/cellar/186a9272-d879-47aa-898c-4a9cc9d4d56a","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32010R0668R(01)",2010-09-03
"http://publications.europa.eu/resource/cellar/adb2a636-bcbb-11e4-bbe1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0294",2015-02-24
"http://publications.europa.eu/resource/cellar/2de63f6e-169d-45ff-bbc0-d96347eb95ce","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1274R(01)",2012-04-19
"http://publications.europa.eu/resource/cellar/840805f8-d221-11e5-a4b5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1348R(01)",2016-02-13
"http://publications.europa.eu/resource/cellar/0e99fa0e-e41c-446d-a0d8-21453d224780","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1223",2011-11-28
"http://publications.europa.eu/resource/cellar/839ae1e0-345c-11e6-969e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0959",2016-05-17
"http://publications.europa.eu/resource/cellar/e0f59a29-3564-11e2-84d0-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0750R(01)",2012-11-23
"http://publications.europa.eu/resource/cellar/3c5f92b3-684c-4dbd-a706-db0212f0b43e","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1354",2011-12-20
"http://publications.europa.eu/resource/cellar/9f849fb2-a2e8-11e6-8401-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1932",2016-11-04
"http://publications.europa.eu/resource/cellar/a78a78c7-6621-11e2-9294-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0059",2013-01-23
"http://publications.europa.eu/resource/cellar/21586cde-8850-454d-befc-db160d4acfc1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0209",2012-03-09
"http://publications.europa.eu/resource/cellar/c4e732eb-af87-11e5-b528-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2450",2015-12-02
"http://publications.europa.eu/resource/cellar/02cea013-4ec0-11e3-ae03-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1154",2013-11-15
"http://publications.europa.eu/resource/cellar/680f98c5-fb30-11e1-8e28-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0803",2012-09-07
